"","dateRep","day","month","year","cases","deaths","geoId","continentExp","countryterritoryCode","popData2018","countriesAndTerritories"
"18388","04/03/2020",4,3,2020,2,0,"SM","Europe","SMR",33785,"San_Marino"
"18389","02/03/2020",2,3,2020,7,1,"SM","Europe","SMR",33785,"San_Marino"
"18390","01/03/2020",1,3,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18391","29/02/2020",29,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18392","28/02/2020",28,2,2020,1,0,"SM","Europe","SMR",33785,"San_Marino"
"18393","27/02/2020",27,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18394","26/02/2020",26,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18395","25/02/2020",25,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18396","24/02/2020",24,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18397","23/02/2020",23,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18398","22/02/2020",22,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18399","21/02/2020",21,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18400","20/02/2020",20,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18401","19/02/2020",19,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18402","18/02/2020",18,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18403","17/02/2020",17,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18404","16/02/2020",16,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18405","15/02/2020",15,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18406","14/02/2020",14,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18407","13/02/2020",13,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18408","12/02/2020",12,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18409","11/02/2020",11,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18410","10/02/2020",10,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18411","09/02/2020",9,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18412","08/02/2020",8,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18413","07/02/2020",7,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18414","06/02/2020",6,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18415","05/02/2020",5,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18416","04/02/2020",4,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18417","03/02/2020",3,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18418","02/02/2020",2,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18419","01/02/2020",1,2,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18420","31/01/2020",31,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18421","30/01/2020",30,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18422","29/01/2020",29,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18423","28/01/2020",28,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18424","27/01/2020",27,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18425","26/01/2020",26,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18426","25/01/2020",25,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18427","24/01/2020",24,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18428","23/01/2020",23,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18429","22/01/2020",22,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18430","21/01/2020",21,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18431","20/01/2020",20,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18432","19/01/2020",19,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18433","18/01/2020",18,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18434","17/01/2020",17,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18435","16/01/2020",16,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18436","15/01/2020",15,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18437","14/01/2020",14,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18438","13/01/2020",13,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18439","12/01/2020",12,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18440","11/01/2020",11,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18441","10/01/2020",10,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18442","09/01/2020",9,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18443","08/01/2020",8,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18444","07/01/2020",7,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18445","06/01/2020",6,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18446","05/01/2020",5,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18447","04/01/2020",4,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18448","03/01/2020",3,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18449","02/01/2020",2,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18450","01/01/2020",1,1,2020,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18451","31/12/2019",31,12,2019,0,0,"SM","Europe","SMR",33785,"San_Marino"
"18452","13/06/2020",13,6,2020,11,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18453","12/06/2020",12,6,2020,7,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18454","11/06/2020",11,6,2020,118,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18455","10/06/2020",10,6,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18456","09/06/2020",9,6,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18457","08/06/2020",8,6,2020,1,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18458","07/06/2020",7,6,2020,4,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18459","06/06/2020",6,6,2020,10,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18460","05/06/2020",5,6,2020,15,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18461","04/06/2020",4,6,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18462","03/06/2020",3,6,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18463","02/06/2020",2,6,2020,1,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18464","01/06/2020",1,6,2020,4,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18465","31/05/2020",31,5,2020,16,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18466","30/05/2020",30,5,2020,5,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18467","29/05/2020",29,5,2020,15,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18468","28/05/2020",28,5,2020,2,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18469","27/05/2020",27,5,2020,142,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18470","26/05/2020",26,5,2020,0,2,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18471","25/05/2020",25,5,2020,8,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18472","24/05/2020",24,5,2020,40,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18473","23/05/2020",23,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18474","22/05/2020",22,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18475","21/05/2020",21,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18476","20/05/2020",20,5,2020,5,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18477","19/05/2020",19,5,2020,11,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18478","18/05/2020",18,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18479","17/05/2020",17,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18480","16/05/2020",16,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18481","15/05/2020",15,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18482","14/05/2020",14,5,2020,15,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18483","13/05/2020",13,5,2020,8,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18484","12/05/2020",12,5,2020,4,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18485","11/05/2020",11,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18486","10/05/2020",10,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18487","09/05/2020",9,5,2020,21,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18488","08/05/2020",8,5,2020,13,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18489","07/05/2020",7,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18490","06/05/2020",6,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18491","05/05/2020",5,5,2020,156,2,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18492","04/05/2020",4,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18493","03/05/2020",3,5,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18494","02/05/2020",2,5,2020,2,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18495","01/05/2020",1,5,2020,2,1,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18496","30/04/2020",30,4,2020,3,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18497","29/04/2020",29,4,2020,3,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18498","28/04/2020",28,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18499","27/04/2020",27,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18500","26/04/2020",26,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18501","25/04/2020",25,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18502","24/04/2020",24,4,2020,1,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18503","23/04/2020",23,4,2020,3,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18504","22/04/2020",22,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18505","21/04/2020",21,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18506","20/04/2020",20,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18507","19/04/2020",19,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18508","18/04/2020",18,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18509","17/04/2020",17,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18510","16/04/2020",16,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18511","15/04/2020",15,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18512","14/04/2020",14,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18513","13/04/2020",13,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18514","12/04/2020",12,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18515","11/04/2020",11,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18516","10/04/2020",10,4,2020,0,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18517","09/04/2020",9,4,2020,4,0,"ST","Africa","STP",211028,"Sao_Tome_and_Principe"
"18518","13/06/2020",13,6,2020,3921,36,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18519","12/06/2020",12,6,2020,3733,38,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18520","11/06/2020",11,6,2020,3717,36,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18521","10/06/2020",10,6,2020,3288,37,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18522","09/06/2020",9,6,2020,3369,34,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18523","08/06/2020",8,6,2020,3045,36,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18524","07/06/2020",7,6,2020,3121,34,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18525","06/06/2020",6,6,2020,2591,31,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18526","05/06/2020",5,6,2020,1975,32,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18527","04/06/2020",4,6,2020,2171,30,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18528","03/06/2020",3,6,2020,1869,24,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18529","02/06/2020",2,6,2020,1881,22,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18530","01/06/2020",1,6,2020,1877,23,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18531","31/05/2020",31,5,2020,1618,22,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18532","30/05/2020",30,5,2020,1581,17,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18533","29/05/2020",29,5,2020,1644,16,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18534","28/05/2020",28,5,2020,1815,14,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18535","27/05/2020",27,5,2020,1931,12,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18536","26/05/2020",26,5,2020,2235,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18537","25/05/2020",25,5,2020,2399,11,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18538","24/05/2020",24,5,2020,2442,15,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18539","23/05/2020",23,5,2020,2642,13,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18540","22/05/2020",22,5,2020,2532,12,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18541","21/05/2020",21,5,2020,2691,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18542","20/05/2020",20,5,2020,2509,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18543","19/05/2020",19,5,2020,2593,8,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18544","18/05/2020",18,5,2020,2736,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18545","17/05/2020",17,5,2020,2840,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18546","16/05/2020",16,5,2020,2307,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18547","15/05/2020",15,5,2020,2039,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18548","14/05/2020",14,5,2020,1905,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18549","13/05/2020",13,5,2020,1911,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18550","12/05/2020",12,5,2020,1966,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18551","11/05/2020",11,5,2020,1912,7,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18552","10/05/2020",10,5,2020,1704,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18553","09/05/2020",9,5,2020,1701,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18554","08/05/2020",8,5,2020,1793,10,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18555","07/05/2020",7,5,2020,1687,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18556","06/05/2020",6,5,2020,1595,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18557","05/05/2020",5,5,2020,1645,7,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18558","04/05/2020",4,5,2020,1552,8,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18559","03/05/2020",3,5,2020,1362,7,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18560","02/05/2020",2,5,2020,1344,7,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18561","01/05/2020",1,5,2020,1351,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18562","30/04/2020",30,4,2020,1325,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18563","29/04/2020",29,4,2020,1266,8,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18564","28/04/2020",28,4,2020,1289,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18565","27/04/2020",27,4,2020,1223,3,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18566","26/04/2020",26,4,2020,1197,9,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18567","25/04/2020",25,4,2020,1172,6,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18568","24/04/2020",24,4,2020,1158,7,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18569","23/04/2020",23,4,2020,1141,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18570","22/04/2020",22,4,2020,1147,6,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18571","21/04/2020",21,4,2020,1122,6,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18572","20/04/2020",20,4,2020,1088,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18573","19/04/2020",19,4,2020,1132,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18574","18/04/2020",18,4,2020,762,4,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18575","17/04/2020",17,4,2020,518,4,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18576","16/04/2020",16,4,2020,493,6,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18577","15/04/2020",15,4,2020,435,8,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18578","14/04/2020",14,4,2020,472,6,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18579","13/04/2020",13,4,2020,429,7,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18580","12/04/2020",12,4,2020,382,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18581","11/04/2020",11,4,2020,364,3,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18582","10/04/2020",10,4,2020,355,3,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18583","09/04/2020",9,4,2020,137,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18584","08/04/2020",8,4,2020,272,3,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18585","07/04/2020",7,4,2020,138,4,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18586","06/04/2020",6,4,2020,206,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18587","05/04/2020",5,4,2020,294,8,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18588","04/04/2020",4,4,2020,0,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18589","03/04/2020",3,4,2020,165,5,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18590","02/04/2020",2,4,2020,157,6,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18591","01/04/2020",1,4,2020,110,2,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18592","31/03/2020",31,3,2020,224,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18593","30/03/2020",30,3,2020,26,4,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18594","29/03/2020",29,3,2020,99,1,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18595","28/03/2020",28,3,2020,92,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18596","27/03/2020",27,3,2020,112,1,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18597","26/03/2020",26,3,2020,133,1,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18598","25/03/2020",25,3,2020,205,1,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18599","24/03/2020",24,3,2020,51,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18600","23/03/2020",23,3,2020,119,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18601","22/03/2020",22,3,2020,118,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18602","21/03/2020",21,3,2020,36,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18603","20/03/2020",20,3,2020,67,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18604","19/03/2020",19,3,2020,38,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18605","18/03/2020",18,3,2020,0,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18606","17/03/2020",17,3,2020,15,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18607","16/03/2020",16,3,2020,32,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18608","15/03/2020",15,3,2020,0,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18609","14/03/2020",14,3,2020,24,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18610","13/03/2020",13,3,2020,17,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18611","12/03/2020",12,3,2020,25,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18612","11/03/2020",11,3,2020,5,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18613","10/03/2020",10,3,2020,4,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18614","09/03/2020",9,3,2020,4,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18615","08/03/2020",8,3,2020,2,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18616","06/03/2020",6,3,2020,4,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18617","03/03/2020",3,3,2020,1,0,"SA","Asia","SAU",33699947,"Saudi_Arabia"
"18618","13/06/2020",13,6,2020,92,0,"SN","Africa","SEN",15854360,"Senegal"
"18619","12/06/2020",12,6,2020,119,2,"SN","Africa","SEN",15854360,"Senegal"
"18620","11/06/2020",11,6,2020,124,2,"SN","Africa","SEN",15854360,"Senegal"
"18621","10/06/2020",10,6,2020,89,0,"SN","Africa","SEN",15854360,"Senegal"
"18622","09/06/2020",9,6,2020,99,3,"SN","Africa","SEN",15854360,"Senegal"
"18623","08/06/2020",8,6,2020,79,2,"SN","Africa","SEN",15854360,"Senegal"
"18624","07/06/2020",7,6,2020,94,2,"SN","Africa","SEN",15854360,"Senegal"
"18625","06/06/2020",6,6,2020,134,0,"SN","Africa","SEN",15854360,"Senegal"
"18626","05/06/2020",5,6,2020,89,0,"SN","Africa","SEN",15854360,"Senegal"
"18627","04/06/2020",4,6,2020,96,2,"SN","Africa","SEN",15854360,"Senegal"
"18628","03/06/2020",3,6,2020,97,1,"SN","Africa","SEN",15854360,"Senegal"
"18629","02/06/2020",2,6,2020,94,0,"SN","Africa","SEN",15854360,"Senegal"
"18630","01/06/2020",1,6,2020,110,0,"SN","Africa","SEN",15854360,"Senegal"
"18631","31/05/2020",31,5,2020,106,1,"SN","Africa","SEN",15854360,"Senegal"
"18632","30/05/2020",30,5,2020,81,0,"SN","Africa","SEN",15854360,"Senegal"
"18633","29/05/2020",29,5,2020,95,2,"SN","Africa","SEN",15854360,"Senegal"
"18634","28/05/2020",28,5,2020,92,2,"SN","Africa","SEN",15854360,"Senegal"
"18635","27/05/2020",27,5,2020,31,1,"SN","Africa","SEN",15854360,"Senegal"
"18636","26/05/2020",26,5,2020,83,1,"SN","Africa","SEN",15854360,"Senegal"
"18637","25/05/2020",25,5,2020,71,0,"SN","Africa","SEN",15854360,"Senegal"
"18638","24/05/2020",24,5,2020,67,2,"SN","Africa","SEN",15854360,"Senegal"
"18639","23/05/2020",23,5,2020,97,0,"SN","Africa","SEN",15854360,"Senegal"
"18640","22/05/2020",22,5,2020,98,3,"SN","Africa","SEN",15854360,"Senegal"
"18641","21/05/2020",21,5,2020,97,0,"SN","Africa","SEN",15854360,"Senegal"
"18642","20/05/2020",20,5,2020,73,4,"SN","Africa","SEN",15854360,"Senegal"
"18643","19/05/2020",19,5,2020,64,0,"SN","Africa","SEN",15854360,"Senegal"
"18644","18/05/2020",18,5,2020,51,1,"SN","Africa","SEN",15854360,"Senegal"
"18645","17/05/2020",17,5,2020,119,0,"SN","Africa","SEN",15854360,"Senegal"
"18646","16/05/2020",16,5,2020,121,2,"SN","Africa","SEN",15854360,"Senegal"
"18647","15/05/2020",15,5,2020,84,1,"SN","Africa","SEN",15854360,"Senegal"
"18648","14/05/2020",14,5,2020,110,3,"SN","Africa","SEN",15854360,"Senegal"
"18649","13/05/2020",13,5,2020,109,0,"SN","Africa","SEN",15854360,"Senegal"
"18650","12/05/2020",12,5,2020,177,0,"SN","Africa","SEN",15854360,"Senegal"
"18651","11/05/2020",11,5,2020,75,2,"SN","Africa","SEN",15854360,"Senegal"
"18652","10/05/2020",10,5,2020,83,3,"SN","Africa","SEN",15854360,"Senegal"
"18653","09/05/2020",9,5,2020,59,1,"SN","Africa","SEN",15854360,"Senegal"
"18654","08/05/2020",8,5,2020,59,1,"SN","Africa","SEN",15854360,"Senegal"
"18655","07/05/2020",7,5,2020,104,1,"SN","Africa","SEN",15854360,"Senegal"
"18656","06/05/2020",6,5,2020,58,1,"SN","Africa","SEN",15854360,"Senegal"
"18657","05/05/2020",5,5,2020,89,1,"SN","Africa","SEN",15854360,"Senegal"
"18658","04/05/2020",4,5,2020,67,0,"SN","Africa","SEN",15854360,"Senegal"
"18659","03/05/2020",3,5,2020,91,0,"SN","Africa","SEN",15854360,"Senegal"
"18660","02/05/2020",2,5,2020,91,0,"SN","Africa","SEN",15854360,"Senegal"
"18661","01/05/2020",1,5,2020,51,0,"SN","Africa","SEN",15854360,"Senegal"
"18662","30/04/2020",30,4,2020,59,0,"SN","Africa","SEN",15854360,"Senegal"
"18663","29/04/2020",29,4,2020,88,0,"SN","Africa","SEN",15854360,"Senegal"
"18664","28/04/2020",28,4,2020,64,0,"SN","Africa","SEN",15854360,"Senegal"
"18665","27/04/2020",27,4,2020,57,2,"SN","Africa","SEN",15854360,"Senegal"
"18666","26/04/2020",26,4,2020,69,0,"SN","Africa","SEN",15854360,"Senegal"
"18667","25/04/2020",25,4,2020,66,1,"SN","Africa","SEN",15854360,"Senegal"
"18668","24/04/2020",24,4,2020,37,0,"SN","Africa","SEN",15854360,"Senegal"
"18669","23/04/2020",23,4,2020,30,1,"SN","Africa","SEN",15854360,"Senegal"
"18670","22/04/2020",22,4,2020,35,0,"SN","Africa","SEN",15854360,"Senegal"
"18671","21/04/2020",21,4,2020,10,1,"SN","Africa","SEN",15854360,"Senegal"
"18672","20/04/2020",20,4,2020,17,1,"SN","Africa","SEN",15854360,"Senegal"
"18673","19/04/2020",19,4,2020,8,0,"SN","Africa","SEN",15854360,"Senegal"
"18674","18/04/2020",18,4,2020,7,1,"SN","Africa","SEN",15854360,"Senegal"
